Station Name,Station Id,Water Year,Oct,Oct,Oct,Oct,Oct,Nov,Nov,Nov,Nov,Nov,Dec,Dec,Dec,Dec,Dec,Jan,Jan,Jan,Jan,Jan,Feb,Feb,Feb,Feb,Feb,Mar,Mar,Mar,Mar,Mar,Apr,Apr,Apr,Apr,Apr,May,May,May,May,May,Jun,Jun,Jun,Jun,Jun,Jul,Jul,Jul,Jul,Jul,Aug,Aug,Aug,Aug,Aug,Sep,Sep,Sep,Sep,Sep
,,,Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm),Snow Water Equivalent (mm),Change In Snow Water Equivalent (mm),Snow Depth (cm),Change In Snow Depth (cm),Mean Monthly Snow Depth (cm)
Bison Lake,345,1988,0,0,,,,8,8,,,,8,0,,,,173,165,,,,358,185,,,,439,81,,,,561,122,,,,698,137,,,,549,-149,,,,0,-549,,,,0,0,,,,0,0,,,
Bison Lake,345,1989,0,0,,,,0,0,,,,180,180,,,,310,130,,,,404,94,,,,592,188,,,,716,124,,,,714,-2,,,,432,-282,,,,0,-432,,,,0,0,,,,0,0,,,
Bison Lake,345,1990,0,0,,,,18,18,,,,69,51,,,,152,83,,,,279,127,,,,386,107,,,,511,125,,,,602,91,,,,505,-97,,,,0,-505,,,,0,0,,,,0,0,,,
Bison Lake,345,1991,0,0,,,,69,69,,,,168,99,,,,333,165,,,,452,119,,,,516,64,,,,739,223,,,,892,153,,,,698,-194,,,,122,-576,,,,0,-122,,,,0,0,,,
Bison Lake,345,1992,0,0,,,,64,64,,,,201,137,,,,251,50,,,,297,46,,,,401,104,,,,478,77,,,,414,-64,,,,99,-315,,,,0,-99,,,,0,0,,,,0,0,,,
Bison Lake,345,1993,0,0,,,,58,58,,,,178,120,,,,343,165,,,,572,229,,,,721,149,,,,869,148,,,,978,109,,,,869,-109,,,,206,-663,,,,0,-206,,,,0,0,,,
Bison Lake,345,1994,0,0,,,,51,51,,,,150,99,,,,221,71,,,,290,69,,,,467,177,,,,538,71,,,,610,72,,,,409,-201,,,,0,-409,,,,0,0,,,,0,0,,,
Bison Lake,345,1995,0,0,,,,51,51,,,,208,157,,,,290,82,,,,414,124,,,,551,137,,,,696,145,,,,833,137,,,,838,5,,,,203,-635,,,,0,-203,,,,0,0,,,
Bison Lake,345,1996,18,18,,,,28,10,,,,114,86,,,,234,120,,,,503,269,,,,691,188,,,,792,101,,,,889,97,,,,589,-300,,,,0,-589,,,,0,0,,,,0,0,,,
Bison Lake,345,1997,0,0,,,,84,84,,,,221,137,,,,381,160,,,,678,297,,,,777,99,,,,813,36,,,,925,112,,,,813,-112,,,,137,-676,,,,0,-137,,,,0,0,3,,3
Bison Lake,345,1998,0,0,0,-3,0,51,51,20,20,20,163,112,66,46,66,221,58,81,15,81,363,142,130,49,130,488,125,175,45,175,640,152,211,36,211,726,86,196,-15,196,508,-218,117,-79,117,142,-366,20,-97,20,0,-142,0,-20,0,0,0,0,0,0
Bison Lake,345,1999,0,0,0,0,0,33,33,13,13,13,122,89,48,35,48,188,66,76,28,76,345,157,124,48,124,452,107,137,13,137,488,36,127,-10,127,676,188,178,51,178,592,-84,135,-43,135,0,-592,0,-135,0,0,0,,,,0,0,0,,0
Bison Lake,345,2000,0,0,0,0,0,8,8,3,3,3,20,12,13,10,13,102,82,43,30,43,264,162,99,56,99,439,175,155,56,155,574,135,180,25,180,556,-18,132,-48,132,163,-393,46,-86,46,0,-163,,,,0,0,,,,0,0,0,,0
Bison Lake,345,2001,0,0,,,,25,25,15,,15,109,84,51,36,51,262,153,94,43,94,315,53,114,20,114,444,129,170,56,170,533,89,160,-10,160,605,72,157,-3,157,305,-300,74,-83,74,0,-305,,,,0,0,,,,0,0,0,,0
Bison Lake,345,2002,0,0,,,,41,41,13,,13,114,73,61,48,61,190,76,64,3,64,251,61,97,33,97,325,74,112,15,112,417,92,127,15,127,386,-31,97,-30,97,0,-386,0,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bison Lake,345,2003,13,13,5,5,5,81,68,61,56,61,188,107,71,10,71,254,66,107,36,107,297,43,99,-8,99,437,140,175,76,175,561,124,170,-5,170,632,71,180,10,180,411,-221,102,-78,102,0,-411,0,-102,0,0,0,0,0,0,0,0,3,3,3
Bison Lake,345,2004,0,0,0,-3,0,5,5,5,5,5,213,208,74,69,74,343,130,127,53,127,447,104,157,30,157,541,94,188,31,188,572,31,140,-48,140,650,78,155,15,155,348,-302,86,-69,86,0,-348,3,-83,3,0,0,0,-3,0,0,0,323,323,323
Bison Lake,345,2005,15,15,0,-323,0,130,115,3,3,3,213,83,94,91,94,345,132,130,36,130,541,196,168,38,168,668,127,216,48,216,772,104,241,25,241,795,23,500,259,500,574,-221,135,-365,135,130,-444,41,-94,41,0,-130,8,-33,8,0,0,5,-3,5
Bison Lake,345,2006,0,0,5,0,5,30,30,20,15,20,170,140,64,44,64,356,186,500,436,500,478,122,173,-327,173,554,76,165,-8,165,749,195,231,66,231,765,16,193,-38,193,444,-321,107,-86,107,0,-444,8,-99,8,0,0,10,2,10,0,0,8,-2,8
Bison Lake,345,2007,0,0,5,-3,5,74,74,28,23,28,170,96,,,,221,51,81,,81,302,81,107,26,107,457,155,178,71,178,528,71,168,-10,168,559,31,140,-28,140,246,-313,,,,0,-246,10,,10,0,0,,,,0,0,,,
Bison Lake,345,2008,0,0,,,,41,41,,,,81,40,498,,498,292,211,112,-386,112,526,234,,,,696,170,211,,211,798,102,241,30,241,815,17,,,,721,-94,152,,152,203,-518,30,-122,30,0,-203,,,,0,0,,,
Bison Lake,345,2009,0,0,,,,5,5,,,,130,125,53,,53,366,236,132,79,132,544,178,175,43,175,648,104,193,18,193,739,91,216,23,216,777,38,178,-38,178,404,-373,76,-102,76,0,-404,,,,0,0,,,,0,0,0,,0
Bison Lake,345,2010,0,0,0,0,0,69,69,33,33,33,127,58,53,20,53,295,168,119,66,119,401,106,150,31,150,488,87,173,23,173,556,68,178,5,178,622,66,185,7,185,495,-127,127,-58,127,0,-495,0,-127,0,0,0,0,0,0,0,0,0,0,0
Bison Lake,345,2011,0,0,0,0,0,84,84,38,38,38,249,165,102,64,102,523,274,229,127,229,599,76,193,-36,193,747,148,251,58,251,902,155,272,21,272,1082,180,297,25,297,1123,41,282,-15,282,544,-579,127,-155,127,0,-544,0,-127,0,0,0,0,0,0
Bison Lake,345,2012,0,0,0,0,0,74,74,30,30,30,196,122,71,41,71,218,22,79,8,79,335,117,122,43,122,470,135,193,71,193,478,8,124,-69,124,442,-36,102,-22,102,13,-429,3,-99,3,0,-13,0,-3,0,0,0,0,0,0,0,0,0,0,0
Bison Lake,345,2013,0,0,0,0,0,10,10,8,8,8,74,64,36,28,36,236,162,112,76,112,338,102,147,35,147,386,48,135,-12,135,455,69,142,7,142,544,89,155,13,155,302,-242,76,-79,76,0,-302,0,-76,0,0,0,0,0,0,0,0,0,0,0
Bison Lake,345,2014,13,13,3,3,3,97,84,56,53,56,188,91,74,18,74,277,89,104,30,104,409,132,163,59,163,531,122,188,25,188,615,84,198,10,198,635,20,175,-23,175,472,-163,112,-63,112,0,-472,0,-112,0,0,0,0,0,0,0,0,0,0,0
Bison Lake,345,2015,15,15,8,8,8,20,5,3,-5,3,117,97,51,48,51,246,129,99,48,99,277,31,97,-2,97,340,63,124,27,124,411,71,122,-2,122,457,46,114,-8,114,467,10,109,-5,109,0,-467,0,-109,0,0,0,0,0,0,0,0,0,0,0
Bison Lake,345,2016,0,0,0,0,0,33,33,18,18,18,137,104,69,51,69,287,150,122,53,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vallecito,843,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Vallecito,843,1987,41,41,,,,109,68,,,,229,120,,,,254,25,,,,310,56,,,,541,231,,,,721,180,,,,574,-147,,,,130,-444,,,,0,-130,,,,0,0,,,,0,0,,,
Vallecito,843,1988,0,0,,,,10,10,,,,64,54,,,,130,66,,,,208,78,,,,249,41,,,,231,-18,,,,127,-104,,,,0,-127,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,1989,0,0,,,,0,0,,,,94,94,,,,188,94,,,,307,119,,,,533,226,,,,566,33,,,,150,-416,,,,0,-150,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,1990,0,0,,,,0,0,,,,13,13,,,,0,-13,,,,33,33,,,,124,91,,,,224,100,,,,325,101,,,,0,-325,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,1991,0,0,,,,0,0,,,,53,53,,,,132,79,,,,160,28,,,,183,23,,,,356,173,,,,198,-158,,,,0,-198,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,1992,0,0,,,,48,48,,,,236,188,,,,323,87,,,,358,35,,,,493,135,,,,625,132,,,,371,-254,,,,0,-371,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,1993,0,0,,,,30,30,,,,97,67,,,,254,157,,,,478,224,,,,747,269,,,,820,73,,,,660,-160,,,,0,-660,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,1994,0,0,,,,0,0,,,,91,91,,,,132,41,,,,173,41,,,,340,167,,,,310,-30,,,,363,53,,,,0,-363,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,1995,0,0,,,,33,33,,,,152,119,,,,239,87,,,,338,99,,,,455,117,,,,615,160,,,,627,12,,,,472,-155,,,,0,-472,,,,0,0,,,,0,0,,,
Vallecito,843,1996,0,0,,,,0,0,,,,3,3,,,,66,63,,,,157,91,,,,226,69,,,,295,69,,,,137,-158,,,,0,-137,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,1997,0,0,,,,74,74,,,,254,180,,,,335,81,,,,556,221,,,,724,168,,,,620,-104,,,,551,-69,,,,0,-551,,,,3,3,,,,0,-3,,,,0,0,,,
Vallecito,843,1998,0,0,,,,0,0,,,,81,81,,,,122,41,,,,180,58,,,,257,77,,,,419,162,,,,361,-58,,,,0,-361,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,1999,0,0,,,,74,74,,,,157,83,,,,188,31,,,,213,25,,,,249,36,,,,132,-117,,,,287,155,,,,0,-287,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,2000,0,0,,,,0,0,,,,10,10,,,,10,0,,,,71,61,,,,185,114,,,,325,140,,,,79,-246,,,,0,-79,,,,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,2001,0,0,0,,0,61,61,38,38,38,117,56,58,20,58,160,43,76,18,76,282,122,145,69,145,427,145,168,23,168,538,111,135,-33,135,411,-127,102,-33,102,0,-411,,,,0,0,,,,0,0,0,,0,0,0,0,0,0
Vallecito,843,2002,0,0,0,0,0,0,0,,,,64,64,48,,48,94,30,23,-25,23,91,-3,64,41,64,109,18,56,-8,56,91,-18,41,-15,41,0,-91,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vallecito,843,2003,0,0,0,0,0,33,33,18,18,18,69,36,41,23,41,137,68,76,35,76,170,33,48,-28,48,279,109,330,282,330,356,77,122,-208,122,135,-221,61,-61,61,0,-135,0,-61,0,0,0,,,,0,0,0,,0,0,0,0,0,0
Vallecito,843,2004,0,0,3,3,3,0,0,3,0,3,132,132,48,45,48,221,89,89,41,89,323,102,124,35,124,462,139,173,49,173,394,-68,94,-79,94,452,58,117,23,117,0,-452,8,-109,8,0,0,3,-5,3,0,0,18,15,18,0,0,23,5,23
Vallecito,843,2005,20,20,8,-15,8,58,38,18,10,18,183,125,71,53,71,269,86,99,28,99,554,285,193,94,193,678,124,216,23,216,765,87,234,18,234,693,-72,165,-69,165,208,-485,30,-135,30,0,-208,0,-30,0,0,0,,,,0,0,3,,3
Vallecito,843,2006,0,0,3,0,3,0,0,3,0,3,8,8,0,-3,0,38,30,20,20,20,99,61,51,31,51,119,20,46,-5,46,282,163,104,58,104,180,-102,46,-58,46,0,-180,0,-46,0,0,0,,,,0,0,0,,0,0,0,,,
Vallecito,843,2007,0,0,0,,0,13,13,3,3,3,84,71,48,45,48,147,63,61,13,61,221,74,91,30,91,272,51,119,28,119,267,-5,76,-43,76,102,-165,20,-56,20,0,-102,0,-20,0,0,0,,,,0,0,0,,0,0,0,,,
Vallecito,843,2008,0,0,0,,0,0,0,0,0,0,79,79,511,511,511,284,205,107,-404,107,470,186,185,78,185,612,142,208,23,208,638,26,173,-35,173,521,-117,114,-59,114,0,-521,0,-114,0,0,0,,,,0,0,,,,0,0,,,
Vallecito,843,2009,0,0,,,,0,0,,,,28,28,18,,18,249,221,109,91,109,297,48,107,-2,107,351,54,117,10,117,378,27,91,-26,91,155,-223,30,-61,30,0,-155,0,-30,0,0,0,,,,0,0,,,,0,0,0,,0
Vallecito,843,2010,0,0,0,0,0,0,0,8,8,8,0,0,18,10,18,157,157,89,71,89,287,130,145,56,145,391,104,163,18,163,444,53,147,-16,147,269,-175,91,-56,91,0,-269,0,-91,0,0,0,0,0,0,0,0,,,,0,0,0,,0
Vallecito,843,2011,0,0,0,0,0,0,0,0,0,0,53,53,30,30,30,267,214,147,117,147,282,15,107,-40,107,345,63,130,23,130,366,21,104,-26,104,267,-99,66,-38,66,0,-267,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vallecito,843,2012,0,0,0,0,0,15,15,8,8,8,66,51,25,17,25,150,84,64,39,64,201,51,86,22,86,323,122,135,49,135,231,-92,61,-74,61,0,-231,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vallecito,843,2013,0,0,0,0,0,0,0,0,0,0,46,46,15,15,15,137,91,61,46,61,264,127,109,48,109,320,56,127,18,127,323,3,84,-43,84,124,-199,28,-56,28,0,-124,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vallecito,843,2014,0,0,0,0,0,23,23,8,8,8,137,114,58,50,58,198,61,71,13,71,236,38,81,10,81,282,46,99,18,99,351,69,94,-5,94,53,-298,10,-84,10,0,-53,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vallecito,843,2015,0,0,0,0,0,0,0,0,0,0,28,28,8,8,8,122,94,61,53,61,185,63,71,10,71,262,77,117,46,117,206,-56,56,-61,56,28,-178,3,-53,3,0,-28,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vallecito,843,2016,0,0,0,0,0,3,3,3,3,3,79,76,38,35,38,206,127,84,46,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackwhacker Gulch,935,1999,0,,0,,0,30,30,13,13,13,58,28,25,12,25,89,31,46,21,46,175,86,79,33,79,224,49,91,12,91,249,25,86,-5,86,434,185,155,69,155,234,-200,69,-86,69,0,-234,0,-69,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2000,0,0,0,0,0,10,10,3,3,3,36,26,15,12,15,84,48,38,23,38,180,96,84,46,84,239,59,94,10,94,320,81,119,25,119,302,-18,86,-33,86,0,-302,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2001,0,0,0,0,0,23,23,10,10,10,69,46,38,28,38,135,66,66,28,66,155,20,74,8,74,213,58,102,28,102,302,89,114,12,114,307,5,91,-23,91,0,-307,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2002,0,0,0,0,0,8,8,0,0,0,33,25,23,23,23,66,33,41,18,41,99,33,56,15,56,132,33,71,15,71,163,31,69,-2,69,41,-122,18,-51,18,0,-41,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2003,0,0,0,0,0,33,33,25,25,25,94,61,46,21,46,112,18,56,10,56,145,33,64,8,64,216,71,109,45,109,335,119,130,21,130,381,46,109,-21,109,0,-381,0,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2004,0,0,3,3,3,0,0,15,12,15,51,51,30,15,30,86,35,43,13,43,132,46,74,31,74,180,48,81,7,81,201,21,64,-17,64,224,23,66,2,66,0,-224,10,-56,10,0,0,,,,0,0,3,,3,0,0,3,0,3
Jackwhacker Gulch,935,2005,20,20,10,7,10,15,-5,20,10,20,61,46,43,23,43,94,33,48,5,48,145,51,74,26,74,173,28,76,2,76,218,45,94,18,94,251,33,89,-5,89,0,-251,3,-86,3,0,0,,,,0,0,0,,0,0,0,0,0,0
Jackwhacker Gulch,935,2006,0,0,,,,20,20,3,,3,99,79,48,45,48,188,89,76,28,76,244,56,97,21,97,284,40,99,2,99,373,89,124,25,124,333,-40,94,-30,94,0,-333,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2007,0,0,0,0,0,89,89,,,,132,43,,,,173,41,,,,211,38,,,,277,66,,,,335,58,,,,371,36,107,,107,66,-305,,,,0,-66,0,,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2008,0,0,,,,20,20,,,,30,10,15,,15,130,100,64,49,64,188,58,76,12,76,269,81,104,28,104,333,64,127,23,127,338,5,,,,124,-214,33,,33,0,-124,0,-33,0,0,0,0,0,0,0,0,3,3,3
Jackwhacker Gulch,935,2009,0,0,3,0,3,36,36,8,5,8,94,58,56,48,56,160,66,64,8,64,201,41,81,17,81,239,38,97,16,97,282,43,109,12,109,310,28,97,-12,97,0,-310,0,-97,0,0,0,3,3,3,0,0,0,-3,0,0,0,0,0,0
Jackwhacker Gulch,935,2010,0,0,0,0,0,23,23,15,15,15,36,13,20,5,20,74,38,43,23,43,102,28,56,13,56,147,45,71,15,71,183,36,76,5,76,218,35,66,-10,66,0,-218,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2011,0,0,0,0,0,48,48,18,18,18,104,56,48,30,48,185,81,91,43,91,246,61,99,8,99,310,64,122,23,122,399,89,150,28,150,490,91,163,13,163,427,-63,112,-51,112,0,-427,0,-112,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2012,0,0,0,0,0,33,33,15,15,15,51,18,23,8,23,64,13,36,13,36,99,35,51,15,51,147,48,76,25,76,142,-5,48,-28,48,20,-122,5,-43,5,0,-20,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2013,0,0,0,0,0,8,8,3,3,3,8,0,3,0,3,66,58,38,35,38,86,20,46,8,46,130,44,64,18,64,188,58,76,12,76,272,84,89,13,89,66,-206,15,-74,15,0,-66,0,-15,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2014,0,0,0,0,0,38,38,20,20,20,84,46,41,21,41,127,43,61,20,61,211,84,109,48,109,330,119,127,18,127,399,69,135,8,135,419,20,114,-21,114,254,-165,53,-61,53,0,-254,0,-53,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2015,0,0,0,0,0,0,0,0,0,0,86,86,38,38,38,152,66,71,33,71,173,21,74,3,74,229,56,102,28,102,267,38,91,-11,91,295,28,89,-2,89,297,2,81,-8,81,0,-297,0,-81,0,0,0,0,0,0,0,0,0,0,0
Jackwhacker Gulch,935,2016,0,0,0,0,0,36,36,15,15,15,109,73,53,38,53,170,61,74,21,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arapaho Ridge,1030,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
Arapaho Ridge,1030,2003,0,,,,,48,48,5,,5,137,89,15,10,15,188,51,23,8,23,239,51,28,5,28,345,106,43,15,43,475,130,48,5,48,549,74,48,0,48,178,-371,15,-33,15,0,-178,0,-15,0,0,0,46,46,46,0,0,3,-43,3
Arapaho Ridge,1030,2004,0,0,3,0,3,8,8,3,0,3,157,149,66,63,66,249,92,107,41,107,307,58,132,25,132,396,89,185,53,185,478,82,137,-48,137,508,30,140,3,140,152,-356,38,-102,38,0,-152,3,-35,3,0,0,8,5,8,0,0,3,-5,3
Arapaho Ridge,1030,2005,43,43,25,22,25,122,79,74,49,74,208,86,104,30,104,305,97,122,18,122,414,109,,,,470,56,163,,163,544,74,190,27,190,620,76,193,3,193,300,-320,81,-112,81,0,-300,,,,0,0,,,,0,0,0,,0
Arapaho Ridge,1030,2006,0,0,,,,74,74,30,,30,213,139,99,69,99,381,168,,,,460,79,,,,551,91,168,,168,643,92,193,25,193,589,-54,157,-36,157,170,-419,41,-116,41,0,-170,0,-41,0,0,0,,,,0,0,0,,0
Arapaho Ridge,1030,2007,0,0,0,0,0,86,86,41,41,41,155,69,71,30,71,231,76,94,23,94,290,59,124,30,124,396,106,168,44,168,472,76,160,-8,160,485,13,137,-23,137,178,-307,43,-94,43,0,-178,0,-43,0,0,0,0,0,0,0,0,0,0,0
Arapaho Ridge,1030,2008,5,5,5,5,5,84,79,33,28,33,109,25,48,15,48,257,148,119,71,119,384,127,152,33,152,511,127,175,23,175,597,86,198,23,198,683,86,170,-28,170,417,-266,102,-68,102,0,-417,0,-102,0,0,0,0,0,0,0,0,,,
Arapaho Ridge,1030,2009,0,0,,,,33,33,13,,13,109,76,56,43,56,224,115,94,38,94,361,137,145,51,145,444,83,157,12,157,526,82,173,16,173,592,66,163,-10,163,193,-399,48,-115,48,0,-193,0,-48,0,0,0,0,0,0,0,0,0,0,0
Arapaho Ridge,1030,2010,0,0,0,0,0,81,81,38,38,38,109,28,51,13,51,201,92,94,43,94,267,66,109,15,109,325,58,127,18,127,401,76,140,13,140,533,132,175,35,175,358,-175,97,-78,97,0,-358,0,-97,0,0,0,,,,0,0,0,,0
Arapaho Ridge,1030,2011,0,0,0,0,0,119,119,51,51,51,234,115,97,46,97,389,155,152,55,152,488,99,170,18,170,602,114,206,36,206,747,145,234,28,234,922,175,269,35,269,828,-94,208,-61,208,81,-747,20,-188,20,0,-81,0,-20,0,0,0,0,0,0
Arapaho Ridge,1030,2012,0,0,0,0,0,74,74,30,30,30,170,96,71,41,71,198,28,84,13,84,284,86,119,35,119,386,102,163,44,163,378,-8,104,-59,104,292,-86,69,-35,69,0,-292,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arapaho Ridge,1030,2013,0,0,0,0,0,43,43,15,15,15,76,33,30,15,30,203,127,94,64,94,282,79,127,33,127,340,58,132,5,132,447,107,142,10,142,559,112,170,28,170,269,-290,69,-101,69,0,-269,0,-69,0,0,0,0,0,0,0,0,0,0,0
Arapaho Ridge,1030,2014,0,0,0,0,0,94,94,51,51,51,173,79,71,20,71,257,84,107,36,107,384,127,150,43,150,572,188,203,53,203,698,126,221,18,221,757,59,206,-15,206,508,-249,127,-79,127,0,-508,0,-127,0,0,0,0,0,0,0,0,0,0,0
Arapaho Ridge,1030,2015,18,18,13,13,13,25,7,13,0,13,119,94,53,40,53,221,102,97,44,97,249,28,97,0,97,358,109,140,43,140,434,76,122,-18,122,417,-17,109,-13,109,411,-6,99,-10,99,0,-411,0,-99,0,0,0,0,0,0,0,0,0,0,0
Arapaho Ridge,1030,2016,0,0,0,0,0,46,46,25,25,25,157,111,74,49,74,297,140,127,53,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lily Pond,580,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,
Lily Pond,580,1981,0,0,,,,18,18,,,,46,28,,,,69,23,,,,76,7,,,,130,54,,,,213,83,,,,0,-213,,,,0,0,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1982,0,0,,,,20,20,,,,56,36,,,,132,76,,,,307,175,,,,386,79,,,,566,180,,,,511,-55,,,,0,-511,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1983,0,0,,,,33,33,,,,163,130,,,,218,55,,,,218,0,,,,277,59,,,,399,122,,,,447,48,,,,79,-368,,,,0,-79,,,,0,0,,,,0,0,,,
Lily Pond,580,1984,0,0,,,,0,0,,,,102,102,,,,290,188,,,,297,7,,,,345,48,,,,414,69,,,,434,20,,,,0,-434,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1985,0,0,,,,107,107,,,,114,7,,,,325,211,,,,371,46,,,,409,38,,,,691,282,,,,739,48,,,,0,-739,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1986,0,0,,,,3,3,,,,244,241,,,,272,28,,,,277,5,,,,386,109,,,,447,61,,,,566,119,,,,0,-566,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1987,28,28,,,,56,28,,,,112,56,,,,170,58,,,,234,64,,,,284,50,,,,381,97,,,,444,63,,,,0,-444,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1988,0,0,,,,20,20,,,,79,59,,,,155,76,,,,198,43,,,,249,51,,,,269,20,,,,112,-157,,,,0,-112,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1989,0,0,,,,0,0,,,,86,86,,,,221,135,,,,320,99,,,,541,221,,,,549,8,,,,206,-343,,,,0,-206,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1990,0,0,,,,0,0,,,,13,13,,,,10,-3,,,,56,46,,,,150,94,,,,259,109,,,,300,41,,,,0,-300,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1991,0,0,,,,3,3,,,,94,91,,,,249,155,,,,279,30,,,,312,33,,,,483,171,,,,305,-178,,,,0,-305,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1992,0,0,,,,41,41,,,,145,104,,,,188,43,,,,206,18,,,,254,48,,,,381,127,,,,203,-178,,,,0,-203,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1993,0,0,,,,8,8,,,,30,22,,,,208,178,,,,361,153,,,,599,238,,,,676,77,,,,602,-74,,,,0,-602,,,,0,0,,,,0,0,,,,0,0,,,
Lily Pond,580,1994,0,0,,,,18,18,,,,94,76,,,,145,51,,,,160,15,,,,277,117,,,,320,43,,,,366,46,,,,0,-366,,,,0,0,,,,0,0,,,,0,0,,,
